1064	1169	1
1192	1135	1
1022	1081	1
1059	1169	1
1249	1241	1
1235	1081	1
1010	1081	1
1244	1123	1
1081	1022	1
1241	1249	1
1237	1244	1
1065	1123	1
1205	1133	1
1197	1241	1
1022	1235	1
1135	1192	1
1059	1064	1
1235	1242	1
1150	1081	1
1036	1192	1
1241	1197	1
1213	1249	1
1123	1065	1
1010	1242	1
1249	1197	1
1103	1176	1
1244	1237	1
1241	1213	1
1197	1213	1
1169	1064	1
1123	1244	1
1276	1033	1
1192	1036	1
1237	1065	1
1081	1150	1
1242	1010	1
1197	1249	1
1237	1279	1
1064	1059	1
1279	1065	1
1213	1241	1
1036	1176	1
1276	1174	1
1169	1059	1
1064	1205	1
1213	1197	1
1010	1022	1
1242	1022	1
1237	1123	1
1123	1237	1
1022	1010	1
1123	1279	1
