1192	1036	1
1081	1212	1
1276	1174	1
1197	1174	1
1212	1081	1
1169	1059	1
1123	1135	1
1036	1192	1
1166	1206	1
1205	1212	1
1135	1123	1
1010	1036	1
1064	1205	1
1133	1205	1
1235	1081	1
1212	1205	1
1205	1133	1
1036	1010	1
1166	1242	1
1081	1235	1
1174	1197	1
1081	1133	1
1276	1197	1
1205	1081	1
1206	1166	1
1081	1205	1
1242	1166	1
1133	1081	1
1033	1036	1
1010	1192	1
1031	1166	1
1036	1033	1
1123	1249	1
1031	1206	1
1242	1206	1
1033	1192	1
1205	1064	1
1192	1010	1
1031	1022	1
1206	1242	1
1133	1064	1
1276	1213	1
1244	1249	1
