1176	1213	1
1249	1081	1
1212	1071	1
1064	1133	1
1276	1036	1
1010	1022	1
1135	1133	1
1114	1213	1
1123	1064	1
1036	1176	1
1133	1064	1
1235	1010	1
1071	1212	1
1276	1176	1
1206	1065	1
1213	1276	1
1166	1206	1
1123	1071	1
1133	1071	1
1064	1212	1
1276	1114	1
1135	1071	1
1065	1206	1
1022	1206	1
1123	1135	1
1071	1064	1
1114	1276	1
1206	1192	1
1242	1065	1
1212	1064	1
1135	1064	1
1206	1166	1
1010	1235	1
1235	1022	1
1081	1242	1
1064	1123	1
1237	1059	1
1022	1235	1
1114	1036	1
1242	1244	1
1065	1081	1
1249	1065	1
1036	1276	1
1081	1065	1
1071	1123	1
1065	1242	1
1213	1176	1
1114	1176	1
1064	1135	1
1276	1213	1
1036	1213	1
1064	1071	1
