1242	1276	1
1197	1071	1
1010	1279	1
1192	1036	1
1276	1242	1
1235	1022	1
1071	1197	1
1081	1242	1
1022	1235	1
1036	1192	1
1192	1033	1
1071	1133	1
1010	1033	1
1036	1033	1
1205	1064	1
1235	1081	1
1176	1033	1
1133	1064	1
1010	1192	1
1033	1192	1
1192	1279	1
1071	1205	1
1212	1064	1
1031	1237	1
1235	1242	1
1150	1206	1
1205	1212	1
1212	1205	1
1033	1036	1
1176	1192	1
1022	1237	1
1249	1065	1
1176	1036	1
1031	1242	1
1150	1235	1
1033	1010	1
1235	1150	1
1237	1031	1
1242	1031	1
1192	1010	1
1237	1276	1
1065	1249	1
1150	1279	1
1242	1081	1
