1242	1237	1
1241	1133	1
1036	1176	1
1103	1176	1
1276	1249	1
1096	1133	1
1097	1033	1
1235	1010	1
1010	1022	1
1064	1212	1
1244	1135	1
1022	1010	1
1166	1249	1
1197	1096	1
1123	1166	1
1212	1064	1
1033	1097	1
1096	1176	1
1276	1206	1
1249	1206	1
1176	1036	1
1166	1276	1
1235	1022	1
1031	1237	1
1276	1166	1
1242	1192	1
1206	1123	1
1249	1123	1
1205	1064	1
1176	1096	1
1237	1213	1
1244	1133	1
1064	1205	1
1166	1123	1
1036	1103	1
1197	1241	1
1022	1235	1
1249	1276	1
1192	1242	1
1213	1237	1
1135	1244	1
1103	1036	1
1059	1192	1
1213	1205	1
1212	1205	1
1096	1036	1
1192	1059	1
1205	1212	1
1197	1174	1
1176	1241	1
1123	1249	1
1241	1197	1
1133	1244	1
1237	1059	1
1174	1197	1
1276	1123	1
1059	1237	1
