1242	1022	1
1022	1081	1
1235	1242	1
1241	1197	1
1135	1192	1
1065	1237	1
1242	1081	1
1205	1064	1
1197	1241	1
1081	1242	1
1022	1242	1
1237	1123	1
1065	1123	1
1123	1065	1
1150	1235	1
1036	1206	1
1235	1081	1
1192	1206	1
1133	1064	1
1206	1192	1
1036	1192	1
1081	1235	1
1212	1064	1
1064	1133	1
1135	1096	1
1241	1249	1
1065	1031	1
1242	1150	1
1031	1065	1
1081	1150	1
1249	1241	1
1241	1033	1
1197	1249	1
1103	1176	1
1033	1197	1
1064	1205	1
1150	1242	1
1096	1036	1
1249	1033	1
1212	1205	1
1033	1241	1
1206	1036	1
1064	1212	1
1192	1103	1
1237	1244	1
1103	1192	1
1197	1213	1
1205	1212	1
1242	1235	1
1212	1133	1
1244	1065	1
1096	1135	1
1197	1033	1
1065	1244	1
1192	1114	1
1192	1036	1
1169	1064	1
