1194	1197	1
1264	1104	1
1197	1194	1
1028	1127	1
1022	1040	1
1010	1030	1
1157	1037	1
1127	1028	1
1139	1261	1
1040	1261	1
1185	1039	1
1242	1197	1
1104	1264	1
1237	1010	1
1261	1139	1
1136	1037	1
1187	1096	1
1030	1263	1
1259	1040	1
1188	1139	1
1039	1159	1
1261	1188	1
1028	1209	1
1209	1197	1
1197	1082	1
1242	1194	1
1291	1060	1
1157	1136	1
1060	1291	1
1037	1136	1
1030	1135	1
1136	1157	1
1104	1211	1
1039	1185	1
1096	1187	1
1197	1242	1
1188	1261	1
1217	1208	1
1253	1264	1
1139	1040	1
1208	1217	1
1259	1139	1
1204	1242	1
1022	1188	1
1135	1030	1
1209	1028	1
1022	1261	1
1040	1188	1
1221	1082	1
1013	1223	1
