1197	1194	1
1159	1030	1
1235	1036	1
1261	1040	1
1267	1109	1
1259	1040	1
1194	1242	1
1060	1291	1
1139	1259	1
1013	1264	1
1242	1197	1
1010	1185	1
1040	1065	1
1264	1013	1
1028	1209	1
1139	1022	1
1242	1194	1
1042	1091	1
1010	1237	1
1264	1104	1
1036	1235	1
1135	1010	1
1030	1159	1
1185	1237	1
1259	1261	1
1010	1135	1
1040	1261	1
1237	1135	1
1013	1104	1
1104	1253	1
1139	1188	1
1188	1040	1
1091	1261	1
1279	1013	1
1022	1040	1
1261	1022	1
1194	1197	1
1109	1267	1
1022	1261	1
1096	1187	1
1139	1042	1
1040	1139	1
1028	1127	1
1104	1264	1
1185	1039	1
1291	1060	1
1133	1030	1
1037	1136	1
1185	1010	1
1022	1235	1
1259	1188	1
1188	1259	1
