1028	1209	1
1167	1082	1
1104	1253	1
1291	1060	1
1109	1267	1
1082	1167	1
1040	1188	1
1010	1237	1
1237	1263	1
1022	1188	1
1013	1264	1
1139	1261	1
1217	1208	1
1208	1217	1
1237	1010	1
1221	1082	1
1235	1291	1
1060	1291	1
1013	1104	1
1139	1259	1
1264	1013	1
1276	1139	1
1040	1139	1
1127	1028	1
1010	1030	1
1135	1030	1
1040	1261	1
1030	1010	1
1104	1264	1
1188	1261	1
1096	1187	1
1042	1040	1
1276	1040	1
1259	1040	1
1197	1242	1
1104	1223	1
1253	1264	1
1223	1104	1
1157	1136	1
1010	1135	1
1276	1188	1
1082	1103	1
1065	1261	1
1242	1197	1
1136	1157	1
1188	1139	1
1223	1013	1
1159	1133	1
1264	1253	1
1261	1259	1
