1040	1036	1
1010	1135	1
1276	1036	1
1185	1030	1
1208	1217	1
1109	1065	1
1036	1235	1
1139	1022	1
1028	1209	1
1060	1261	1
1042	1104	1
1237	1010	1
1209	1028	1
1217	1208	1
1264	1013	1
1065	1267	1
1221	1082	1
1030	1135	1
1235	1276	1
1261	1040	1
1267	1065	1
1040	1139	1
1022	1235	1
1291	1139	1
1036	1261	1
1242	1204	1
1139	1040	1
1235	1291	1
1042	1253	1
1197	1082	1
1235	1022	1
1276	1022	1
1261	1022	1
1082	1242	1
1091	1185	1
1060	1276	1
1242	1194	1
1185	1159	1
1030	1010	1
1259	1040	1
1261	1060	1
1197	1194	1
1010	1091	1
1194	1242	1
1253	1264	1
1065	1109	1
1242	1082	1
1235	1259	1
1291	1040	1
1261	1188	1
1276	1261	1
1279	1253	1
1037	1127	1
1127	1037	1
1264	1104	1
1040	1276	1
1036	1276	1
1253	1279	1
1135	1263	1
1197	1204	1
