1104	1211	1
1135	1010	1
1065	1267	1
1082	1242	1
1204	1242	1
1010	1237	1
1139	1259	1
1267	1065	1
1237	1135	1
1276	1040	1
1135	1237	1
1104	1279	1
1030	1237	1
1259	1139	1
1109	1267	1
1197	1096	1
1082	1187	1
1242	1187	1
1040	1291	1
1139	1276	1
1279	1253	1
1276	1139	1
1194	1204	1
1259	1040	1
1185	1237	1
1040	1276	1
1060	1261	1
1103	1209	1
1279	1264	1
1237	1010	1
1276	1259	1
1096	1242	1
1197	1187	1
1242	1204	1
1197	1242	1
1159	1135	1
1030	1135	1
1211	1104	1
1237	1185	1
1135	1185	1
1259	1276	1
1040	1139	1
1242	1197	1
1042	1249	1
1291	1040	1
1104	1013	1
1159	1030	1
1242	1082	1
1204	1194	1
1264	1013	1
1253	1279	1
1022	1291	1
1013	1104	1
1139	1157	1
1030	1159	1
1135	1159	1
1279	1211	1
1261	1060	1
1104	1253	1
1264	1279	1
1185	1135	1
1235	1036	1
1253	1104	1
