1081	1244	1
1244	1081	1
1234	1144	1
1144	1234	1
1133	1242	1
1031	1251	1
1036	1279	1
1279	1036	1
1242	1133	1
1125	1059	1
1033	1130	1
1251	1031	1
1130	1033	1
1033	1212	1
1244	1135	1
1033	1013	1
1013	1033	1
1135	1244	1
1065	1239	1
1097	1134	1
1097	1241	1
1212	1033	1
1241	1097	1
1130	1166	1
1166	1130	1
1050	1235	1
1241	1134	1
1217	1033	1
1059	1125	1
1242	1186	1
1235	1050	1
1110	1261	1
1020	1242	1
1013	1130	1
1013	1212	1
1212	1013	1
1083	1020	1
1249	1083	1
1083	1249	1
1013	1166	1
1166	1212	1
1176	1020	1
1020	1176	1
