1103	1212	1
1050	1235	1
1212	1166	1
1013	1103	1
1235	1050	1
1166	1212	1
1103	1013	1
1104	1134	1
1176	1166	1
1013	1166	1
1110	1259	1
1135	1244	1
1013	1212	1
1166	1103	1
1212	1013	1
1103	1166	1
1133	1242	1
1217	1212	1
1229	1234	1
1234	1229	1
1166	1013	1
1244	1135	1
1134	1166	1
1130	1181	1
1166	1217	1
1134	1212	1
1212	1103	1
1259	1110	1
1103	1217	1
1217	1166	1
1081	1135	1
1083	1020	1
1249	1083	1
1083	1249	1
1130	1096	1
1019	1065	1
1263	1110	1
1217	1103	1
1263	1259	1
1135	1081	1
1135	1229	1
1259	1263	1
1237	1083	1
1110	1263	1
1242	1133	1
1083	1237	1
1083	1174	1
1217	1013	1
1097	1241	1
1237	1036	1
1174	1083	1
1013	1217	1
1244	1081	1
1249	1125	1
1081	1244	1
1083	1033	1
1083	1176	1
1176	1033	1
