1082	1125	1
1144	1192	1
1278	1082	1
1103	1082	1
1237	1125	1
1033	1103	1
1134	1279	1
1125	1237	1
1032	1234	1
1103	1033	1
1197	1125	1
1197	1103	1
1213	1123	1
1192	1144	1
1130	1050	1
1166	1134	1
1082	1278	1
1135	1033	1
1033	1135	1
1125	1197	1
1197	1082	1
1050	1032	1
1125	1278	1
1103	1125	1
1234	1023	1
1103	1197	1
1125	1103	1
1279	1166	1
1235	1097	1
1134	1166	1
1278	1125	1
1082	1197	1
1097	1235	1
1125	1082	1
1234	1192	1
1197	1278	1
1103	1278	1
1278	1197	1
1097	1125	1
1036	1279	1
1279	1036	1
1125	1135	1
1033	1097	1
1097	1033	1
1135	1125	1
1144	1234	1
1125	1033	1
1234	1144	1
1033	1125	1
1249	1166	1
1192	1234	1
1023	1249	1
1023	1166	1
1166	1023	1
1251	1031	1
1134	1023	1
1023	1134	1
1234	1166	1
1166	1234	1
1166	1144	1
