1036	1020	1
1212	1013	1
1166	1103	1
1263	1259	1
1135	1229	1
1103	1013	1
1133	1186	1
1166	1212	1
1013	1166	1
1135	1244	1
1081	1244	1
1020	1036	1
1103	1166	1
1212	1166	1
1013	1212	1
1103	1212	1
1081	1135	1
1244	1135	1
1050	1235	1
1013	1103	1
1135	1081	1
1134	1097	1
1244	1081	1
1217	1166	1
1259	1263	1
1166	1217	1
1096	1282	1
1235	1050	1
1242	1133	1
1166	1013	1
1212	1103	1
1282	1096	1
1123	1237	1
1036	1040	1
1020	1040	1
1229	1135	1
1237	1123	1
1133	1242	1
1040	1020	1
1212	1217	1
1217	1103	1
1103	1217	1
1234	1229	1
1241	1237	1
1287	1176	1
1176	1287	1
1278	1082	1
