1235	1050	1
1103	1059	1
1179	1166	1
1104	1166	1
1166	1104	1
1179	1104	1
1059	1103	1
1133	1242	1
1166	1179	1
1050	1235	1
1123	1237	1
1244	1081	1
1179	1013	1
1013	1179	1
1081	1244	1
1065	1019	1
1212	1179	1
1242	1133	1
1278	1082	1
1179	1212	1
1082	1278	1
1110	1083	1
1083	1110	1
1135	1244	1
1237	1123	1
1287	1133	1
1133	1123	1
1179	1144	1
1133	1237	1
1110	1261	1
1059	1249	1
1082	1192	1
1287	1242	1
1192	1082	1
1237	1242	1
1242	1237	1
1081	1135	1
1135	1081	1
1244	1135	1
1134	1097	1
1249	1059	1
1097	1134	1
1144	1261	1
1103	1249	1
1249	1103	1
1083	1144	1
1261	1144	1
1133	1103	1
