1036;30;50;80;600
1046;19;100;87;511
1058;12;48;50;443
1073;10;60;40;300
1109;30;75;80;230
1119;20;632;70;360
1126;20.5;48;60;500
1139;20;40;70;180
1159;13;30;59;400
1160;40;80;70;500
1165;35;60;80;350
1179;10;64;80;500
1188;20;60;80;350
1205;30;60;90;650
1209;30;80;8;340
1228;9;60;50;250
1234;25;40;30;1000
1238;40;90;66;544
1239;25;50;85;400
1246;15;64;70;300
1261;10;48;70;120
1267;40;80;25;6000
1281;10;60;15;210
1282;5;80;40;300
1283;30;60;80;500
