1209	1238	1
1281	1205	1
1165	1205	1
1239	1261	1
1239	1283	1
1036	1179	1
1209	1267	1
1228	1205	1
1165	1246	1
1282	1046	1
1109	1188	1
1046	1228	1
1188	1234	1
1205	1281	1
1267	1209	1
1209	1179	1
1234	1188	1
1238	1209	1
1205	1246	1
1283	1239	1
1165	1046	1
1046	1205	1
1205	1165	1
1281	1165	1
1228	1165	1
1109	1234	1
1261	1119	1
1261	1283	1
1036	1267	1
1179	1267	1
1205	1228	1
1165	1281	1
1205	1282	1
1209	1165	1
1283	1261	1
1238	1036	1
1234	1109	1
1179	1209	1
1267	1238	1
1238	1267	1
1165	1209	1
1126	1283	1
1036	1238	1
1261	1239	1
