1126	1046	1
1160	1209	1
1058	1165	1
1046	1165	1
1165	1126	1
1267	1160	1
1073	1126	1
1126	1058	1
1205	1234	1
1160	1046	1
1159	1239	1
1046	1126	1
1239	1159	1
1228	1126	1
1205	1046	1
1281	1046	1
1160	1267	1
1058	1073	1
1073	1228	1
1165	1073	1
1046	1073	1
1139	1165	1
1281	1165	1
1228	1073	1
1126	1073	1
1228	1058	1
1073	1058	1
1281	1209	1
1058	1228	1
1165	1046	1
1234	1205	1
1046	1281	1
1126	1281	1
1036	1267	1
1267	1036	1
1283	1109	1
1234	1109	1
1209	1036	1
1126	1228	1
1234	1282	1
1160	1036	1
1073	1046	1
1239	1165	1
